order_id,is_anomaly,true_issue_type,split,notes
00000000-0000-4000-8000-000000001021,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001022,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001023,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001024,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001025,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001026,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001027,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001028,False,,test,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001029,False,,dev,hard_tier: unmatched_bank_credit_resolvable
00000000-0000-4000-8000-000000001030,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001031,True,,test,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001032,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001033,True,,test,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001034,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001035,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001036,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001037,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001038,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001039,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001040,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001041,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001042,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001043,True,,test,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001044,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001045,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001046,True,,test,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001047,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001048,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001049,True,,dev,hard_tier: unmatched_bank_credit_ambiguous_pair
00000000-0000-4000-8000-000000001050,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001051,True,AMOUNT_MISMATCH,test,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001052,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001053,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001054,True,AMOUNT_MISMATCH,test,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001055,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001056,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001057,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_above_tolerance
00000000-0000-4000-8000-000000001058,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001059,True,AMOUNT_MISMATCH,test,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001060,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001061,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001062,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001063,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001064,True,AMOUNT_MISMATCH,dev,hard_tier: amount_mismatch_below_tolerance_immaterial
00000000-0000-4000-8000-000000001065,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001066,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001067,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001068,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001069,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001070,True,TIMING,test,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001071,True,TIMING,test,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001072,True,TIMING,dev,hard_tier: timing_above_tolerance
00000000-0000-4000-8000-000000001073,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001074,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001075,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001076,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001077,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001078,True,TIMING,dev,hard_tier: timing_below_tolerance_immaterial
00000000-0000-4000-8000-000000001079,True,TIMING,test,hard_tier: timing_below_tolerance_immaterial
