id,payment_id,settlement_ref,gross_amount_paise,fee_paise,tax_paise,refund_paise,net_amount_paise,settlement_date
20000000-0000-4000-8000-000000000387,10000000-0000-4000-8000-000000000387,setl_7RWE9EUKIFM5CI,772500,15450,2781,0,754269,2026-08-15
20000000-0000-4000-8000-000000000388,10000000-0000-4000-8000-000000000388,setl_N2KF9Q0QOEXOAN,471900,9438,1699,0,460763,2026-06-02
20000000-0000-4000-8000-000000000389,10000000-0000-4000-8000-000000000389,setl_UKTQ5SMVVBJB1J,1121400,22428,4037,0,1094935,2026-06-16
20000000-0000-4000-8000-000000000390,10000000-0000-4000-8000-000000000390,setl_11DXKU2K5EBDST,86900,1738,313,0,84849,2026-06-30
20000000-0000-4000-8000-000000000391,10000000-0000-4000-8000-000000000391,setl_FVTACBLQI1N6CL,549300,10986,1977,0,536337,2026-07-20
20000000-0000-4000-8000-000000000392,10000000-0000-4000-8000-000000000392,setl_NBA3VO6YVPDKFE,942400,18848,3393,0,920159,2026-08-09
20000000-0000-4000-8000-000000000393,10000000-0000-4000-8000-000000000393,setl_DF4NZKRSN8L0UW,32300,646,116,0,31538,2026-06-24
20000000-0000-4000-8000-000000000394,10000000-0000-4000-8000-000000000394,setl_ZLTOCZCECERT7A,1165600,23312,4196,0,1138092,2026-08-06
20000000-0000-4000-8000-000000000395,10000000-0000-4000-8000-000000000395,setl_81TJRT2RMC967F,1380000,27600,4968,0,1347432,2026-07-31
20000000-0000-4000-8000-000000000396,10000000-0000-4000-8000-000000000396,setl_8U8PN74FY5115Z,534300,10686,1923,0,521691,2026-06-06
20000000-0000-4000-8000-000000000397,10000000-0000-4000-8000-000000000397,setl_IQ0FCUZLZOO0AH,489900,9798,1764,0,478338,2026-06-03
20000000-0000-4000-8000-000000000398,10000000-0000-4000-8000-000000000398,setl_P6EUNPU4EGJN56,1411000,28220,5080,0,1377700,2026-08-04
20000000-0000-4000-8000-000000000399,10000000-0000-4000-8000-000000000399,setl_BXDO7NQR3TB8VF,120500,2410,434,0,117656,2026-08-24
20000000-0000-4000-8000-000000000400,10000000-0000-4000-8000-000000000400,setl_UV1FFOFQ1RUCL3,1444900,28898,5202,0,1410800,2026-08-23
20000000-0000-4000-8000-000000000401,10000000-0000-4000-8000-000000000401,setl_2Q78E5SFE0X7H2,194300,3886,699,0,189715,2026-07-24
20000000-0000-4000-8000-000000000402,10000000-0000-4000-8000-000000000402,setl_WNF3KEYYN2W8G4,974300,19486,3507,0,951307,2026-08-16
20000000-0000-4000-8000-000000000403,10000000-0000-4000-8000-000000000403,setl_KOU3N8Z79NK33A,677400,13548,2439,0,661413,2026-08-27
20000000-0000-4000-8000-000000000404,10000000-0000-4000-8000-000000000404,setl_LPXHV163DC0VSV,161300,3226,581,0,157493,2026-07-12
20000000-0000-4000-8000-000000000405,10000000-0000-4000-8000-000000000405,setl_ZJQAMZC39BMTH2,715700,14314,2577,0,698809,2026-07-06
20000000-0000-4000-8000-000000000406,10000000-0000-4000-8000-000000000406,setl_7GFPPSYAZHXDO3,831300,16626,2993,0,811681,2026-08-19
20000000-0000-4000-8000-000000000407,10000000-0000-4000-8000-000000000407,setl_O2TPX4LPCX1AVJ,60200,1204,217,0,58779,2026-07-15
20000000-0000-4000-8000-000000000408,10000000-0000-4000-8000-000000000408,setl_GNZFZUNQ2W9ZL5,1004100,20082,3615,0,980403,2026-06-08
20000000-0000-4000-8000-000000000409,10000000-0000-4000-8000-000000000409,setl_TM12LC9BGJQ0AQ,617700,12354,2224,0,603122,2026-07-04
20000000-0000-4000-8000-000000000410,10000000-0000-4000-8000-000000000410,setl_IR41G20DFXUJ5O,1128400,22568,4062,0,1101770,2026-07-17
20000000-0000-4000-8000-000000000411,10000000-0000-4000-8000-000000000411,setl_IJD44Y3NPZ5GP5,400200,8004,1441,0,390755,2026-08-21
20000000-0000-4000-8000-000000000412,10000000-0000-4000-8000-000000000412,setl_S4DKFFVIKBYT2I,1201300,24026,4325,0,1172949,2026-08-27
20000000-0000-4000-8000-000000000413,10000000-0000-4000-8000-000000000413,setl_EPYDBSIWFVIUCL,812500,16250,2925,0,793325,2026-08-11
20000000-0000-4000-8000-000000000414,10000000-0000-4000-8000-000000000414,setl_OYYKCZF2TDCITE,938100,18762,3377,0,915961,2026-06-26
20000000-0000-4000-8000-000000000415,10000000-0000-4000-8000-000000000415,setl_AEJZ286QPJN22Y,700300,14006,2521,0,683773,2026-07-10
20000000-0000-4000-8000-000000000416,10000000-0000-4000-8000-000000000416,setl_QH4S03B0HXZ8Y8,1147200,22944,4130,0,1120126,2026-06-05
20000000-0000-4000-8000-000000000417,10000000-0000-4000-8000-000000000417,setl_0YCM90F89VXG7N,64400,1288,232,0,62880,2026-07-29
20000000-0000-4000-8000-000000000418,10000000-0000-4000-8000-000000000418,setl_M0TTD78PRWY8ZO,1214400,24288,4372,0,1185740,2026-06-25
20000000-0000-4000-8000-000000000419,10000000-0000-4000-8000-000000000419,setl_2IQ4LU1BY4IYV0,107600,2690,484,0,104426,2026-06-18
20000000-0000-4000-8000-000000000420,10000000-0000-4000-8000-000000000420,setl_ZOUJJ30TLDO1VA,548500,10970,1975,0,535555,2026-06-16
20000000-0000-4000-8000-000000000421,10000000-0000-4000-8000-000000000421,setl_GG4JYS2Z3CYI0P,676000,13520,2434,0,660046,2026-08-20
20000000-0000-4000-8000-000000000423,10000000-0000-4000-8000-000000000423,setl_8INNU7PGGMINUD,1141100,22822,4108,0,1114170,2026-07-21
20000000-0000-4000-8000-000000000425,10000000-0000-4000-8000-000000000425,setl_U3V8KHV4QLJETH,54000,1080,194,0,52726,2026-07-20
20000000-0000-4000-8000-000000000426,10000000-0000-4000-8000-000000000426,setl_LXC0PADRKU0GKH,104200,2084,375,0,101741,2026-07-07
20000000-0000-4000-8000-000000000427,10000000-0000-4000-8000-000000000427,setl_N3S2W1IXU1OUBN,1382100,27642,4976,0,1349482,2026-08-22
20000000-0000-4000-8000-000000000428,10000000-0000-4000-8000-000000000428,setl_C8HNYDZ0B545K5,1480500,29610,5330,0,1445560,2026-07-02
20000000-0000-4000-8000-000000000429,10000000-0000-4000-8000-000000000429,setl_QCVMKC11XHWCBZ,246500,4930,887,0,240683,2026-06-28
20000000-0000-4000-8000-000000000430,10000000-0000-4000-8000-000000000430,setl_LCTYLH82JPLLQ7,1431700,28634,5154,0,1397912,2026-06-07
20000000-0000-4000-8000-000000000431,10000000-0000-4000-8000-000000000431,setl_NBRQIT4J0SGQ53,25800,516,93,0,25191,2026-06-04
20000000-0000-4000-8000-000000000432,10000000-0000-4000-8000-000000000432,setl_ETL53CUK52CG99,144900,2898,522,0,141480,2026-08-05
20000000-0000-4000-8000-000000000433,10000000-0000-4000-8000-000000000433,setl_WK1LO4P0K9K20G,428600,8572,1543,0,418485,2026-08-20
20000000-0000-4000-8000-000000000434,10000000-0000-4000-8000-000000000434,setl_BGJU7DAMIXW78M,236800,4736,852,0,231212,2026-06-25
20000000-0000-4000-8000-000000000435,10000000-0000-4000-8000-000000000435,setl_Q2YVMZA5W8VLOY,1469200,29384,5289,0,1434527,2026-06-06
20000000-0000-4000-8000-000000000436,10000000-0000-4000-8000-000000000436,setl_EZJ9V9LIGZKCZE,57600,1152,207,0,56241,2026-08-14
20000000-0000-4000-8000-000000000437,10000000-0000-4000-8000-000000000437,setl_IHPSMTK7P6XSVO,1387400,27748,4995,0,1354657,2026-06-25
20000000-0000-4000-8000-000000000438,10000000-0000-4000-8000-000000000438,setl_2CMXLEOTP7A3UH,1176200,23524,4234,0,1148442,2026-08-20
20000000-0000-4000-8000-000000000439,10000000-0000-4000-8000-000000000439,setl_7LJ5MV6B6RJ09W,155500,3110,560,0,151830,2026-06-09
20000000-0000-4000-8000-000000000440,10000000-0000-4000-8000-000000000440,setl_0AU1ARMX6Z7VCR,1393500,27870,5017,0,1360613,2026-07-21
20000000-0000-4000-8000-000000000441,10000000-0000-4000-8000-000000000441,setl_AU14BO8I5MMQEB,50600,1012,182,0,49406,2026-08-27
20000000-0000-4000-8000-000000000442,10000000-0000-4000-8000-000000000442,setl_0KR7DOB261JX1O,175900,3518,633,0,171749,2026-06-30
20000000-0000-4000-8000-000000000443,10000000-0000-4000-8000-000000000443,setl_07Q2JBTZGTLD6F,88200,1764,318,0,86118,2026-06-19
20000000-0000-4000-8000-000000000444,10000000-0000-4000-8000-000000000444,setl_Z0O158J8H19YX6,1332000,26640,4795,0,1300565,2026-08-04
20000000-0000-4000-8000-000000000445,10000000-0000-4000-8000-000000000445,setl_LWL91QJWNNHN3K,164800,3296,593,0,160911,2026-06-18
20000000-0000-4000-8000-000000000446,10000000-0000-4000-8000-000000000446,setl_OHS5OK6BU9XRDT,1295500,25910,4664,0,1264926,2026-08-19
20000000-0000-4000-8000-000000000447,10000000-0000-4000-8000-000000000447,setl_WOE58OAGP01TSN,1175200,23504,4231,0,1147465,2026-06-08
20000000-0000-4000-8000-000000000448,10000000-0000-4000-8000-000000000448,setl_35QRR4ZGMS66KE,219900,4398,792,0,214710,2026-06-02
20000000-0000-4000-8000-000000000449,10000000-0000-4000-8000-000000000449,setl_M2KKTBK5P24T9N,1127900,22558,4060,0,1101282,2026-06-17
20000000-0000-4000-8000-000000000450,10000000-0000-4000-8000-000000000450,setl_4NVV78ZOHEOTB1,1314600,26292,4733,0,1283575,2026-06-27
20000000-0000-4000-8000-000000000451,10000000-0000-4000-8000-000000000451,setl_AOZA48U9ZYAWXG,302300,6046,1088,0,295166,2026-06-16
20000000-0000-4000-8000-000000000452,10000000-0000-4000-8000-000000000452,setl_T8TAGIVEE57B6W,439200,8784,1581,0,428835,2026-06-26
20000000-0000-4000-8000-000000000453,10000000-0000-4000-8000-000000000453,setl_J3IZBT1KT7GA8S,129300,2586,465,0,126249,2026-07-16
20000000-0000-4000-8000-000000000454,10000000-0000-4000-8000-000000000454,setl_AJXHRMF6M8WNLE,833100,16662,2999,0,813439,2026-06-20
20000000-0000-4000-8000-000000000455,10000000-0000-4000-8000-000000000455,setl_WMK6SF9NRMOZL6,1155400,23108,4159,0,1128133,2026-06-23
20000000-0000-4000-8000-000000000456,10000000-0000-4000-8000-000000000456,setl_LQDZ1GGLCR5P8A,1157800,23156,4168,0,1130476,2026-07-11
20000000-0000-4000-8000-000000000457,10000000-0000-4000-8000-000000000457,setl_KQC4LFSI0LJ7ZK,428100,8562,1541,0,417997,2026-08-21
20000000-0000-4000-8000-000000000458,10000000-0000-4000-8000-000000000458,setl_L4F17AUNZQBIB6,861000,25830,4649,0,830521,2026-07-18
20000000-0000-4000-8000-000000000459,10000000-0000-4000-8000-000000000459,setl_0L879W5DY4LRE7,275900,5518,993,0,269389,2026-06-17
20000000-0000-4000-8000-000000000460,10000000-0000-4000-8000-000000000460,setl_1BB61PDBHF3SUT,493600,9872,1777,0,481951,2026-07-22
20000000-0000-4000-8000-000000000461,10000000-0000-4000-8000-000000000461,setl_KQI028H1V8SVWU,642800,12856,2314,0,627630,2026-06-24
20000000-0000-4000-8000-000000000462,10000000-0000-4000-8000-000000000462,setl_QR2AHNYRVFONTY,359400,7188,1294,0,350918,2026-07-16
20000000-0000-4000-8000-000000000463,10000000-0000-4000-8000-000000000463,setl_YZD9UXLJ1FWYMS,527500,10550,1899,0,515051,2026-07-01
20000000-0000-4000-8000-000000000464,10000000-0000-4000-8000-000000000464,setl_U2OLRW334KKAF9,291800,5836,1050,0,284914,2026-06-26
20000000-0000-4000-8000-000000000465,10000000-0000-4000-8000-000000000465,setl_KRUYHCBJKHCD79,30300,606,109,0,29585,2026-06-19
20000000-0000-4000-8000-000000000466,10000000-0000-4000-8000-000000000466,setl_47JWU7SA7IDI09,55500,1110,200,0,54190,2026-08-04
20000000-0000-4000-8000-000000000467,10000000-0000-4000-8000-000000000467,setl_JCAXOD97QQ1Q81,1309000,26180,4712,0,1278108,2026-07-25
20000000-0000-4000-8000-000000000468,10000000-0000-4000-8000-000000000468,setl_HIIA7BW2VNOMZZ,1411200,28224,5080,0,1377896,2026-07-17
20000000-0000-4000-8000-000000000469,10000000-0000-4000-8000-000000000469,setl_XRILVEZNMO3UG5,1350300,27006,4861,0,1318433,2026-07-01
20000000-0000-4000-8000-000000000470,10000000-0000-4000-8000-000000000470,setl_CCVGJJ1WSFDIB0,547700,10954,1972,0,534774,2026-08-12
20000000-0000-4000-8000-000000000471,10000000-0000-4000-8000-000000000471,setl_KRCW9IBGJEWVPG,1049000,20980,3776,0,1024244,2026-06-12
20000000-0000-4000-8000-000000000472,10000000-0000-4000-8000-000000000472,setl_E8EL8HPAZAUR4L,949900,18998,3420,0,927482,2026-06-15
20000000-0000-4000-8000-000000000473,10000000-0000-4000-8000-000000000473,setl_4LMUXFZJDCY98Q,374300,7486,1347,0,365467,2026-07-12
20000000-0000-4000-8000-000000000474,10000000-0000-4000-8000-000000000474,setl_MGQAW4TEQ3CYFW,248100,4962,893,0,242245,2026-06-11
20000000-0000-4000-8000-000000000475,10000000-0000-4000-8000-000000000475,setl_U4U5EOOE42W4QY,240400,4808,865,0,234727,2026-08-30
20000000-0000-4000-8000-000000000478,10000000-0000-4000-8000-000000000478,setl_H9JV8A6M66SZVE,576700,14418,2595,0,559687,2026-07-11
20000000-0000-4000-8000-000000000479,10000000-0000-4000-8000-000000000479,setl_Q82DM7GEHNS1C6,1306400,45724,8230,0,1252446,2026-08-18
20000000-0000-4000-8000-000000000480,10000000-0000-4000-8000-000000000480,setl_XT118QZB6UXQRK,557800,11156,2008,0,544636,2026-08-18
20000000-0000-4000-8000-000000000481,10000000-0000-4000-8000-000000000481,setl_SIYLX2CRL39YR8,428600,8572,1543,0,418485,2026-08-28
20000000-0000-4000-8000-000000000482,10000000-0000-4000-8000-000000000482,setl_KQJYG8IRCPW5VZ,972800,19456,3502,0,949842,2026-08-07
20000000-0000-4000-8000-000000000483,10000000-0000-4000-8000-000000000483,setl_PZIAJN3MLEOZPR,802400,16048,2889,0,783463,2026-06-11
20000000-0000-4000-8000-000000000484,10000000-0000-4000-8000-000000000484,setl_DBH4JWQV66N0TG,48300,966,174,0,47160,2026-07-08
20000000-0000-4000-8000-000000000485,10000000-0000-4000-8000-000000000485,setl_9G9T6JZNUE5RAU,317800,6356,1144,0,310300,2026-07-06
20000000-0000-4000-8000-000000000486,10000000-0000-4000-8000-000000000486,setl_EAM5CSPM0OS2C4,161400,3228,581,0,157591,2026-08-25
20000000-0000-4000-8000-000000000487,10000000-0000-4000-8000-000000000487,setl_3CIPTNPNZXKCB9,1135500,22710,4088,0,1108702,2026-06-14
20000000-0000-4000-8000-000000000488,10000000-0000-4000-8000-000000000488,setl_NYW0YFKOE2HK72,1042800,20856,3754,0,1018190,2026-07-02
20000000-0000-4000-8000-000000000489,10000000-0000-4000-8000-000000000489,setl_JAWUHJ1L90D6D8,1330500,26610,4790,0,1299100,2026-06-08
20000000-0000-4000-8000-000000000490,10000000-0000-4000-8000-000000000490,setl_25ZFC1K8J0KKAG,1457700,29154,5248,0,1423298,2026-06-24
20000000-0000-4000-8000-000000000491,10000000-0000-4000-8000-000000000491,setl_97Y8PZL99UJ6SA,765300,15306,2755,0,747239,2026-06-09
20000000-0000-4000-8000-000000000492,10000000-0000-4000-8000-000000000492,setl_TWFK5MGC3ECTAT,869300,17386,3129,0,848785,2026-06-14
20000000-0000-4000-8000-000000000493,10000000-0000-4000-8000-000000000493,setl_5LBCHY3T5Q21G0,1174700,23494,4229,0,1146977,2026-08-10
20000000-0000-4000-8000-000000000494,10000000-0000-4000-8000-000000000494,setl_PGX44QX1CLMMVH,1381600,27632,4974,0,1348994,2026-06-21
20000000-0000-4000-8000-000000000495,10000000-0000-4000-8000-000000000495,setl_VK8S7JYRIGG48F,1083600,21672,3901,0,1058027,2026-07-05
20000000-0000-4000-8000-000000000496,10000000-0000-4000-8000-000000000496,setl_Y8NHQ4HOAWQF1C,963400,19268,3468,0,940664,2026-08-03
20000000-0000-4000-8000-000000000497,10000000-0000-4000-8000-000000000497,setl_1OL5VZD3NKKF2B,1454000,29080,5234,0,1419686,2026-06-27
20000000-0000-4000-8000-000000000498,10000000-0000-4000-8000-000000000498,setl_7R6D2X6LOD6D8E,494300,9886,1779,0,482635,2026-07-07
20000000-0000-4000-8000-000000000499,10000000-0000-4000-8000-000000000499,setl_G3DUVSCHL80ZD8,843100,16862,3035,0,823203,2026-06-02
20000000-0000-4000-8000-000000000500,10000000-0000-4000-8000-000000000500,setl_FCN0EAHRX0D9Y9,57400,1148,207,0,56045,2026-08-05
20000000-0000-4000-8000-000000000501,10000000-0000-4000-8000-000000000501,setl_B1MTRKZYTWXIM0,377300,7546,1358,0,368396,2026-08-14
20000000-0000-4000-8000-000000000502,10000000-0000-4000-8000-000000000502,setl_PRZDI1EODL6URB,938700,18774,3379,0,916547,2026-06-29
20000000-0000-4000-8000-000000000503,10000000-0000-4000-8000-000000000503,setl_Q93H5YWL94MOPA,1246200,24924,4486,0,1216790,2026-08-10
20000000-0000-4000-8000-000000000504,10000000-0000-4000-8000-000000000504,setl_61AJSJJ583BYGR,552100,11042,1988,0,539070,2026-08-24
20000000-0000-4000-8000-000000000505,10000000-0000-4000-8000-000000000505,setl_HIFK0VZYYBDAU8,699600,13992,2519,0,683089,2026-08-30
20000000-0000-4000-8000-000000000506,10000000-0000-4000-8000-000000000506,setl_R3MU50CS9QB62J,350800,7016,1263,0,342521,2026-08-12
20000000-0000-4000-8000-000000000507,10000000-0000-4000-8000-000000000507,setl_IMDDX13TFFR8CO,915400,18308,3295,0,893797,2026-06-07
20000000-0000-4000-8000-000000000508,10000000-0000-4000-8000-000000000508,setl_86ISVYYRKPOYWM,752200,15044,2708,0,734448,2026-06-17
20000000-0000-4000-8000-000000000509,10000000-0000-4000-8000-000000000509,setl_131BNMPMXJOREM,736600,14732,2652,0,719216,2026-08-24
20000000-0000-4000-8000-000000000511,10000000-0000-4000-8000-000000000511,setl_T7JHDSZW1YE8UN,1237300,24746,4454,0,1208100,2026-08-27
20000000-0000-4000-8000-000000000512,10000000-0000-4000-8000-000000000512,setl_YAFVNUY822Y0EA,887100,17742,3194,0,866164,2026-07-08
20000000-0000-4000-8000-000000000513,10000000-0000-4000-8000-000000000513,setl_UM2KN2XHQSHB0D,1423200,28464,5124,0,1389612,2026-07-23
20000000-0000-4000-8000-000000000514,10000000-0000-4000-8000-000000000514,setl_QMN7D922WAHDO6,222800,4456,802,0,217542,2026-08-19
20000000-0000-4000-8000-000000000515,10000000-0000-4000-8000-000000000515,setl_B3SWSO0CISUVYK,1099900,21998,3960,0,1073942,2026-06-19
20000000-0000-4000-8000-000000000516,10000000-0000-4000-8000-000000000516,setl_LM2ZZZW6B2KLVH,367100,7342,1322,0,358436,2026-06-17
20000000-0000-4000-8000-000000000517,10000000-0000-4000-8000-000000000517,setl_7OPS2RRTXVF4Z1,633900,12678,2282,0,618940,2026-06-23
20000000-0000-4000-8000-000000000518,10000000-0000-4000-8000-000000000518,setl_CN9NCLYGEP3CCE,614900,12298,2214,0,600388,2026-07-02
20000000-0000-4000-8000-000000000519,10000000-0000-4000-8000-000000000519,setl_SOJDYUAJ2OBTCW,1406400,28128,5063,0,1373209,2026-06-28
20000000-0000-4000-8000-000000000522,10000000-0000-4000-8000-000000000522,setl_VE3OT79YRBON40,1478300,29566,5322,0,1443412,2026-06-06
20000000-0000-4000-8000-000000000523,10000000-0000-4000-8000-000000000523,setl_XIEZEV57U66ID3,1411200,28224,5080,0,1377896,2026-08-18
20000000-0000-4000-8000-000000000524,10000000-0000-4000-8000-000000000524,setl_HLSQK7MEHZS8F0,946900,18938,3409,0,924553,2026-06-30
20000000-0000-4000-8000-000000000525,10000000-0000-4000-8000-000000000525,setl_6TVD1ZODXRK6C2,794500,15890,2860,0,775750,2026-07-06
20000000-0000-4000-8000-000000000526,10000000-0000-4000-8000-000000000526,setl_TOCTS4RO893ENV,1306800,26136,4704,0,1275960,2026-07-31
20000000-0000-4000-8000-000000000527,10000000-0000-4000-8000-000000000527,setl_4TF5GYTE3H4O8F,1326600,26532,4776,0,1295292,2026-06-25
20000000-0000-4000-8000-000000000528,10000000-0000-4000-8000-000000000528,setl_IUD1AU0INWTCOM,453400,9068,1632,0,442700,2026-07-30
20000000-0000-4000-8000-000000000529,10000000-0000-4000-8000-000000000529,setl_EHVYRONADCVMSA,611100,12222,2200,0,596678,2026-06-20
20000000-0000-4000-8000-000000000530,10000000-0000-4000-8000-000000000530,setl_YD8YH304A8PMSY,738800,14776,2660,0,721364,2026-06-20
20000000-0000-4000-8000-000000000531,10000000-0000-4000-8000-000000000531,setl_465XZEANPGXUJ3,715000,14300,2574,0,698126,2026-06-29
20000000-0000-4000-8000-000000000532,10000000-0000-4000-8000-000000000532,setl_B0FMITWPHKOKPY,90100,1802,324,0,87974,2026-07-24
20000000-0000-4000-8000-000000000533,10000000-0000-4000-8000-000000000533,setl_5NZRV4A3M1XGB1,1137300,22746,4094,0,1110460,2026-06-24
20000000-0000-4000-8000-000000000534,10000000-0000-4000-8000-000000000534,setl_53JR8S1YKTJ82I,1166500,23330,4199,0,1138971,2026-07-24
20000000-0000-4000-8000-000000000535,10000000-0000-4000-8000-000000000535,setl_43FW2ENH6BE8XO,553300,11066,1992,0,540242,2026-06-29
20000000-0000-4000-8000-000000000536,10000000-0000-4000-8000-000000000536,setl_52BI86MTZHSP3V,605200,12104,2179,0,590917,2026-06-12
20000000-0000-4000-8000-000000000537,10000000-0000-4000-8000-000000000537,setl_0QD2AZKTVEZLBU,1079100,21582,3885,0,1053633,2026-07-16
20000000-0000-4000-8000-000000000538,10000000-0000-4000-8000-000000000538,setl_RZ56VK3U0QJZ6P,1048100,20962,3773,0,1023365,2026-07-05
20000000-0000-4000-8000-000000000539,10000000-0000-4000-8000-000000000539,setl_PGE98XH27R81OB,483600,9672,1741,0,472187,2026-08-06
20000000-0000-4000-8000-000000000540,10000000-0000-4000-8000-000000000540,setl_K8QD11PI5520TK,1179200,23584,4245,0,1151371,2026-08-07
20000000-0000-4000-8000-000000000541,10000000-0000-4000-8000-000000000541,setl_PLFWAFN21472J8,1371200,27424,4936,0,1338840,2026-07-02
20000000-0000-4000-8000-000000000542,10000000-0000-4000-8000-000000000542,setl_1XXX2N2SUA5M4E,653600,13072,2353,0,638175,2026-07-28
20000000-0000-4000-8000-000000000543,10000000-0000-4000-8000-000000000543,setl_JGGGU5RPZH4YYB,244800,4896,881,0,239023,2026-08-19
20000000-0000-4000-8000-000000000544,10000000-0000-4000-8000-000000000544,setl_HPA169DTQM73D9,1408000,28160,5069,0,1374771,2026-08-29
20000000-0000-4000-8000-000000000545,10000000-0000-4000-8000-000000000545,setl_UL818CS4QYHGI2,1485000,29700,5346,0,1449954,2026-07-04
20000000-0000-4000-8000-000000000546,10000000-0000-4000-8000-000000000546,setl_VGONI9HILZNKQ5,1248400,24968,4494,0,1218938,2026-07-29
20000000-0000-4000-8000-000000000547,10000000-0000-4000-8000-000000000547,setl_1CCMN3DN1GZCV9,1362900,27258,4906,0,1330736,2026-08-04
20000000-0000-4000-8000-000000000548,10000000-0000-4000-8000-000000000548,setl_08EP4AE952PAXV,662000,13240,2383,0,646377,2026-06-19
20000000-0000-4000-8000-000000000549,10000000-0000-4000-8000-000000000549,setl_B56EHO40U0QKTY,942500,18850,3393,0,920257,2026-08-19
20000000-0000-4000-8000-000000000550,10000000-0000-4000-8000-000000000550,setl_NRUU8UHIBWITUB,1092400,21848,3933,0,1066619,2026-06-06
20000000-0000-4000-8000-000000000551,10000000-0000-4000-8000-000000000551,setl_LRX02UQH6YHXHI,397900,7958,1432,0,388510,2026-08-16
20000000-0000-4000-8000-000000000552,10000000-0000-4000-8000-000000000552,setl_WM4F7A42S5WW7X,1341400,26828,4829,0,1309743,2026-07-04
20000000-0000-4000-8000-000000000553,10000000-0000-4000-8000-000000000553,setl_A4DQXIN67273JY,649600,19488,3508,0,626604,2026-06-05
20000000-0000-4000-8000-000000000554,10000000-0000-4000-8000-000000000554,setl_6Z5TPWY0TUZG2V,734400,14688,2644,0,717068,2026-06-15
20000000-0000-4000-8000-000000000555,10000000-0000-4000-8000-000000000555,setl_CTQ7VIN5LVDO8Y,1377800,27556,4960,0,1345284,2026-08-31
20000000-0000-4000-8000-000000000556,10000000-0000-4000-8000-000000000556,setl_B1W0XWXVTX6POQ,305200,6104,1099,0,297997,2026-07-30
20000000-0000-4000-8000-000000000558,10000000-0000-4000-8000-000000000558,setl_97JXI6QXCWNI30,1165600,23312,4196,0,1138092,2026-06-22
20000000-0000-4000-8000-000000000559,10000000-0000-4000-8000-000000000559,setl_LD33Z0WMDOXM7Z,701700,14034,2526,0,685140,2026-07-14
20000000-0000-4000-8000-000000000560,10000000-0000-4000-8000-000000000560,setl_8LPY058E6PLUI4,1442600,28852,5193,0,1408555,2026-06-28
20000000-0000-4000-8000-000000000561,10000000-0000-4000-8000-000000000561,setl_XWGCUU54HEAGLR,507800,10156,1828,0,495816,2026-06-02
20000000-0000-4000-8000-000000000562,10000000-0000-4000-8000-000000000562,setl_P075HRXEHTTUWX,997600,19952,3591,0,974057,2026-08-15
20000000-0000-4000-8000-000000000564,10000000-0000-4000-8000-000000000564,setl_UKB6MXZ1YJ74Q7,333100,9993,1799,0,321308,2026-07-23
20000000-0000-4000-8000-000000000565,10000000-0000-4000-8000-000000000565,setl_8FP1K8RZUOC29S,1301600,26032,4686,0,1270882,2026-08-23
20000000-0000-4000-8000-000000000566,10000000-0000-4000-8000-000000000566,setl_P9II37Y3D2FNC3,185500,3710,668,0,181122,2026-08-02
20000000-0000-4000-8000-000000000567,10000000-0000-4000-8000-000000000567,setl_7X80NHJE1E3DYY,989600,19792,3563,0,966245,2026-08-23
20000000-0000-4000-8000-000000000568,10000000-0000-4000-8000-000000000568,setl_RXDY633M236MKZ,339100,6782,1221,0,331097,2026-08-07
20000000-0000-4000-8000-000000000569,10000000-0000-4000-8000-000000000569,setl_DPU943FWJBUOEY,393200,7864,1416,0,383920,2026-07-03
20000000-0000-4000-8000-000000000570,10000000-0000-4000-8000-000000000570,setl_5Y52PDI47KAH8O,989000,19780,3560,0,965660,2026-08-20
20000000-0000-4000-8000-000000000571,10000000-0000-4000-8000-000000000571,setl_ZH139Q0EP8V1UC,81900,1638,295,0,79967,2026-06-15
20000000-0000-4000-8000-000000000572,10000000-0000-4000-8000-000000000572,setl_96JDLM61YQ6NX6,317200,6344,1142,0,309714,2026-08-28
20000000-0000-4000-8000-000000000574,10000000-0000-4000-8000-000000000574,setl_VUDMK3P6OWYEGP,129700,2594,467,0,126639,2026-06-15
20000000-0000-4000-8000-000000000575,10000000-0000-4000-8000-000000000575,setl_JC1BX7QFP8SWXQ,717400,14348,2583,0,700469,2026-07-26
20000000-0000-4000-8000-000000000576,10000000-0000-4000-8000-000000000576,setl_EN699FIA2QSU2E,1392800,27856,5014,0,1359930,2026-08-23
20000000-0000-4000-8000-000000000577,10000000-0000-4000-8000-000000000577,setl_JN32IQ920C5RL8,329600,6592,1187,0,321821,2026-07-19
20000000-0000-4000-8000-000000000578,10000000-0000-4000-8000-000000000578,setl_ZUV263FL2AZE5E,523800,10476,1886,0,511438,2026-06-23
20000000-0000-4000-8000-000000000579,10000000-0000-4000-8000-000000000579,setl_Y74FPLLGRCUTRE,741000,14820,2668,0,723512,2026-07-23
20000000-0000-4000-8000-000000000580,10000000-0000-4000-8000-000000000580,setl_AMSLSLEKFOMJOQ,976900,19538,3517,0,953845,2026-07-07
20000000-0000-4000-8000-000000000581,10000000-0000-4000-8000-000000000581,setl_VWP8VO57KP44RV,736400,14728,2651,0,719021,2026-06-02
20000000-0000-4000-8000-000000000583,10000000-0000-4000-8000-000000000583,setl_Y6C5TG8BKA8V0I,1055600,21112,3800,0,1030688,2026-07-10
