id,bank_reference,utr,amount_paise,transaction_date,narration,matched_settlement_id
30000000-0000-4000-8000-000000000325,BANKREF-025JU26SPH,300532528505,1006473,2026-08-09,NEFT CR-ORD-2026-000325,20000000-0000-4000-8000-000000000325
30000000-0000-4000-8000-000000000326,BANKREF-G9H0Y05ML5,700537794560,804358,2026-06-19,NEFT CR-ORD-2026-000326,20000000-0000-4000-8000-000000000326
30000000-0000-4000-8000-000000000327,BANKREF-RJIB739SYI,108900836532,1248132,2026-06-27,NEFT CR-ORD-2026-000327,20000000-0000-4000-8000-000000000327
30000000-0000-4000-8000-000000000328,BANKREF-XSV18F6FTS,023129613929,1200248,2026-06-28,NEFT CR-ORD-2026-000328,20000000-0000-4000-8000-000000000328
30000000-0000-4000-8000-000000000329,BANKREF-9E07PMEXJT,344728897379,490739,2026-08-29,NEFT CR-ORD-2026-000329,20000000-0000-4000-8000-000000000329
30000000-0000-4000-8000-000000000330,BANKREF-9S4ZNMZOFE,996498482648,303660,2026-07-24,NEFT CR-ORD-2026-000330,20000000-0000-4000-8000-000000000330
30000000-0000-4000-8000-000000000331,BANKREF-XJK31DZRHT,540622675887,944276,2026-06-09,NEFT CR-ORD-2026-000331,20000000-0000-4000-8000-000000000331
30000000-0000-4000-8000-000000000333,BANKREF-0VQXO2DWN7,796670506868,1400255,2026-08-09,NEFT CR-ORD-2026-000333,20000000-0000-4000-8000-000000000333
30000000-0000-4000-8000-000000000334,BANKREF-JREHMIQP56,075673385066,34467,2026-07-21,NEFT CR-ORD-2026-000334,20000000-0000-4000-8000-000000000334
30000000-0000-4000-8000-000000000334D,BANKREF-G1HOG8EV2ND,633434346061,34467,2026-07-22,NEFT CR-ORD-2026-000334,20000000-0000-4000-8000-000000000334
30000000-0000-4000-8000-000000000335,BANKREF-3LIFNCRN3T,327269825038,1134382,2026-07-05,NEFT CR-ORD-2026-000335,20000000-0000-4000-8000-000000000335
30000000-0000-4000-8000-000000000336,BANKREF-0AKK14NK1Q,001405132656,692268,2026-07-27,NEFT CR-ORD-2026-000336,20000000-0000-4000-8000-000000000336
30000000-0000-4000-8000-000000000337,BANKREF-YF84Z7HT7R,631845408675,1082535,2026-08-03,NEFT CR-ORD-2026-000337,20000000-0000-4000-8000-000000000337
30000000-0000-4000-8000-000000000338,BANKREF-4V5I2J4R40,171716410438,965367,2026-06-27,NEFT CR-ORD-2026-000338,20000000-0000-4000-8000-000000000338
30000000-0000-4000-8000-000000000339,BANKREF-CT5Q5173C7,478692118193,212465,2026-07-08,NEFT CR-ORD-2026-000339,20000000-0000-4000-8000-000000000339
30000000-0000-4000-8000-000000000340,BANKREF-C3ZQX3QFXM,246634084844,1399962,2026-08-04,NEFT CR-ORD-2026-000340,20000000-0000-4000-8000-000000000340
30000000-0000-4000-8000-000000000341,BANKREF-M9E5IMLZ6I,455562171183,1373502,2026-07-17,NEFT CR-ORD-2026-000341,20000000-0000-4000-8000-000000000341
30000000-0000-4000-8000-000000000342,BANKREF-XU6M9DEOCI,424982365921,702032,2026-08-12,NEFT CR-ORD-2026-000342,20000000-0000-4000-8000-000000000342
30000000-0000-4000-8000-000000000343,BANKREF-Q9N04FDTZJ,739757935446,1443705,2026-08-14,NEFT CR-ORD-2026-000343,20000000-0000-4000-8000-000000000343
30000000-0000-4000-8000-000000000344,BANKREF-N75WLN2OTG,801176618214,353652,2026-06-19,NEFT CR-ORD-2026-000344,20000000-0000-4000-8000-000000000344
30000000-0000-4000-8000-000000000345,BANKREF-B1UI1TGF4D,928640546321,1428473,2026-06-17,NEFT CR-ORD-2026-000345,20000000-0000-4000-8000-000000000345
30000000-0000-4000-8000-000000000346,BANKREF-M6K6HGQ6SR,490822260240,1348701,2026-06-06,NEFT CR-ORD-2026-000346,20000000-0000-4000-8000-000000000346
30000000-0000-4000-8000-000000000347,BANKREF-PUKQHPZCA8,528637207276,179462,2026-07-21,NEFT CR-ORD-2026-000347,20000000-0000-4000-8000-000000000347
30000000-0000-4000-8000-000000000348,BANKREF-NKYS30U7FR,651730485093,1268832,2026-08-27,NEFT CR-ORD-2026-000348,20000000-0000-4000-8000-000000000348
30000000-0000-4000-8000-000000000350,BANKREF-UFEQJ4PZC5,644287419684,675766,2026-08-09,NEFT CR-ORD-2026-000350,20000000-0000-4000-8000-000000000350
30000000-0000-4000-8000-000000000351,BANKREF-8K9VAK1VPA,316840261929,303075,2026-06-18,NEFT CR-ORD-2026-000351,20000000-0000-4000-8000-000000000351
30000000-0000-4000-8000-000000000352,BANKREF-LHQBR79OKQ,006068844564,1277326,2026-07-27,NEFT CR-ORD-2026-000352,20000000-0000-4000-8000-000000000352
30000000-0000-4000-8000-000000000353,BANKREF-WQW29PY5KH,836635840172,1411386,2026-08-09,NEFT CR-ORD-2026-000353,20000000-0000-4000-8000-000000000353
30000000-0000-4000-8000-000000000354,BANKREF-Z322KAIOZ4,851859239411,247517,2026-06-08,NEFT CR-ORD-2026-000354,20000000-0000-4000-8000-000000000354
30000000-0000-4000-8000-000000000355,BANKREF-V020ILTR9U,446370121582,703887,2026-08-15,NEFT CR-ORD-2026-000355,20000000-0000-4000-8000-000000000355
30000000-0000-4000-8000-000000000356,BANKREF-64QBWPLYK0,662067152809,205418,2026-06-15,NEFT CR-ORD-2026-000356,20000000-0000-4000-8000-000000000356
30000000-0000-4000-8000-000000000357,BANKREF-I7REFICGXL,404460932056,973469,2026-07-09,NEFT CR-ORD-2026-000357,20000000-0000-4000-8000-000000000357
30000000-0000-4000-8000-000000000358,BANKREF-1V2W9Y49DZ,915323908530,1131257,2026-08-26,NEFT CR-ORD-2026-000358,20000000-0000-4000-8000-000000000358
30000000-0000-4000-8000-000000000359,BANKREF-YVOF70IN3T,629765031609,1206342,2026-07-18,NEFT CR-ORD-2026-000359,20000000-0000-4000-8000-000000000359
30000000-0000-4000-8000-000000000360,BANKREF-5CH4FODMJM,013115424691,1154105,2026-07-27,NEFT CR-ORD-2026-000360,20000000-0000-4000-8000-000000000360
30000000-0000-4000-8000-000000000361,BANKREF-7N9EN0KERT,423438303400,980208,2026-07-23,NEFT CR-ORD-2026-000361,20000000-0000-4000-8000-000000000361
30000000-0000-4000-8000-000000000362,BANKREF-E8M3RKL39V,137922351057,159739,2026-06-25,NEFT CR-ORD-2026-000362,20000000-0000-4000-8000-000000000362
30000000-0000-4000-8000-000000000363,BANKREF-M9NNC8YCI0,948305531325,575881,2026-06-16,NEFT CR-ORD-2026-000363,20000000-0000-4000-8000-000000000363
30000000-0000-4000-8000-000000000364,BANKREF-NQ189Y42DJ,881103428176,926701,2026-07-23,NEFT CR-ORD-2026-000364,20000000-0000-4000-8000-000000000364
30000000-0000-4000-8000-000000000366,BANKREF-EO6PPYWH8E,087921746794,398176,2026-07-07,NEFT CR-ORD-2026-000366,20000000-0000-4000-8000-000000000366
30000000-0000-4000-8000-000000000366D,BANKREF-QHC5S88OKRD,942327336712,398176,2026-07-08,NEFT CR-ORD-2026-000366,20000000-0000-4000-8000-000000000366
30000000-0000-4000-8000-000000000367,BANKREF-JVXHSHV1Y0,878505745633,775945,2026-08-28,NEFT CR-ORD-2026-000367,20000000-0000-4000-8000-000000000367
30000000-0000-4000-8000-000000000368,BANKREF-7K37FOQSR4,759146606923,1142681,2026-07-27,NEFT CR-ORD-2026-000368,20000000-0000-4000-8000-000000000368
30000000-0000-4000-8000-000000000369,BANKREF-PNEDL60YOK,499373409240,1135260,2026-08-25,NEFT CR-ORD-2026-000369,20000000-0000-4000-8000-000000000369
30000000-0000-4000-8000-000000000370,BANKREF-OBW3J6SOG2,306506872607,857279,2026-08-25,NEFT CR-ORD-2026-000370,20000000-0000-4000-8000-000000000370
30000000-0000-4000-8000-000000000371,BANKREF-VWTF9AZJF5,889359156848,1337082,2026-06-12,NEFT CR-ORD-2026-000371,20000000-0000-4000-8000-000000000371
30000000-0000-4000-8000-000000000371D,BANKREF-BD0XQTQV8ED,354295105783,1337082,2026-06-12,NEFT CR-ORD-2026-000371,20000000-0000-4000-8000-000000000371
30000000-0000-4000-8000-000000000372,BANKREF-QSKFNNMLWV,041172445598,1417245,2026-06-10,NEFT CR-ORD-2026-000372,20000000-0000-4000-8000-000000000372
30000000-0000-4000-8000-000000000373,BANKREF-ULVUKSVZOO,555420104023,1106066,2026-08-03,NEFT CR-ORD-2026-000373,20000000-0000-4000-8000-000000000373
30000000-0000-4000-8000-000000000374,BANKREF-T6I6S7PK67,234354572936,202603,2026-08-19,NEFT CR-ORD-2026-000374,20000000-0000-4000-8000-000000000374
30000000-0000-4000-8000-000000000375,BANKREF-7924HTPL13,767548658163,683642,2026-08-30,NEFT CR-ORD-2026-000375,20000000-0000-4000-8000-000000000375
30000000-0000-4000-8000-000000000376,BANKREF-81HBUDU7XX,921087037557,590722,2026-06-13,NEFT CR-ORD-2026-000376,20000000-0000-4000-8000-000000000376
30000000-0000-4000-8000-000000000376D,BANKREF-86K24ZN0MWD,320629910001,590722,2026-06-13,NEFT CR-ORD-2026-000376,20000000-0000-4000-8000-000000000376
30000000-0000-4000-8000-000000000377,BANKREF-80UXN3E6OQ,179490979289,841071,2026-08-11,NEFT CR-ORD-2026-000377,20000000-0000-4000-8000-000000000377
30000000-0000-4000-8000-000000000378,BANKREF-F33DNREHU2,393635116388,233164,2026-08-15,NEFT CR-ORD-2026-000378,20000000-0000-4000-8000-000000000378
30000000-0000-4000-8000-000000000379,BANKREF-UHMEZVSQ3H,162524645053,136792,2026-07-25,NEFT CR-ORD-2026-000379,20000000-0000-4000-8000-000000000379
30000000-0000-4000-8000-000000000380,BANKREF-I3C7G0ABGB,943699038170,179169,2026-09-14,NEFT CR-ORD-2026-000380,20000000-0000-4000-8000-000000000380
30000000-0000-4000-8000-000000000381,BANKREF-JLIDIGGN92,172842135286,665221,2026-08-12,NEFT CR-ORD-2026-000381,20000000-0000-4000-8000-000000000381
30000000-0000-4000-8000-000000000382,BANKREF-NIXC6ODR9H,453249274322,296533,2026-07-08,NEFT CR-ORD-2026-000382,20000000-0000-4000-8000-000000000382
30000000-0000-4000-8000-000000000383,BANKREF-OTKQXW112C,086518514008,223010,2026-06-18,NEFT CR-ORD-2026-000383,20000000-0000-4000-8000-000000000383
30000000-0000-4000-8000-000000000384,BANKREF-1H3VQ0V3WK,282806149750,626556,2026-07-03,NEFT CR-ORD-2026-000384,20000000-0000-4000-8000-000000000384
30000000-0000-4000-8000-000000000385,BANKREF-3TYDCCPVB9,904957600869,1094740,2026-07-10,NEFT CR-ORD-2026-000385,20000000-0000-4000-8000-000000000385
30000000-0000-4000-8000-000000000386,BANKREF-C2DZDRHEZU,380196095800,866653,2026-08-27,NEFT CR-ORD-2026-000386,20000000-0000-4000-8000-000000000386
30000000-0000-4000-8000-000000000387,BANKREF-HBVPXNOJMG,374301348945,754269,2026-08-16,NEFT CR-ORD-2026-000387,20000000-0000-4000-8000-000000000387
30000000-0000-4000-8000-000000000388,BANKREF-RXC4XJ4A3S,941074880684,460763,2026-06-02,NEFT CR-ORD-2026-000388,20000000-0000-4000-8000-000000000388
30000000-0000-4000-8000-000000000389,BANKREF-I6DEIY38LL,741751874176,1094935,2026-06-16,NEFT CR-ORD-2026-000389,20000000-0000-4000-8000-000000000389
30000000-0000-4000-8000-000000000390,BANKREF-AHM9UZA9QV,112677292750,84849,2026-06-30,NEFT CR-ORD-2026-000390,20000000-0000-4000-8000-000000000390
30000000-0000-4000-8000-000000000391,BANKREF-O7PUK6CMWS,176163248818,536337,2026-07-21,NEFT CR-ORD-2026-000391,20000000-0000-4000-8000-000000000391
30000000-0000-4000-8000-000000000391D,BANKREF-TYIFJHS1JQD,113286334850,536337,2026-07-21,NEFT CR-ORD-2026-000391,20000000-0000-4000-8000-000000000391
30000000-0000-4000-8000-000000000392,BANKREF-ADQ7GEYV6N,288398791210,920159,2026-08-09,NEFT CR-ORD-2026-000392,20000000-0000-4000-8000-000000000392
30000000-0000-4000-8000-000000000393,BANKREF-IK209EI8XQ,950327847127,31538,2026-06-24,NEFT CR-ORD-2026-000393,20000000-0000-4000-8000-000000000393
30000000-0000-4000-8000-000000000394,BANKREF-WHIFYEMF5N,676324086109,1138092,2026-08-07,NEFT CR-ORD-2026-000394,20000000-0000-4000-8000-000000000394
30000000-0000-4000-8000-000000000395,BANKREF-DJ532FPKP5,883849339948,1347432,2026-07-31,NEFT CR-ORD-2026-000395,20000000-0000-4000-8000-000000000395
30000000-0000-4000-8000-000000000396,BANKREF-VILAP1J55C,538691724589,521691,2026-06-06,NEFT CR-ORD-2026-000396,20000000-0000-4000-8000-000000000396
30000000-0000-4000-8000-000000000397,BANKREF-Y423PACE2F,888755232952,478338,2026-06-03,NEFT CR-ORD-2026-000397,20000000-0000-4000-8000-000000000397
30000000-0000-4000-8000-000000000398,BANKREF-N385C6KDM6,786509757726,1377700,2026-08-04,NEFT CR-ORD-2026-000398,20000000-0000-4000-8000-000000000398
30000000-0000-4000-8000-000000000399,BANKREF-OVYXHZPDSO,954058337561,117656,2026-09-10,NEFT CR-ORD-2026-000399,20000000-0000-4000-8000-000000000399
30000000-0000-4000-8000-000000000400,BANKREF-VH31A2MF3G,745620370383,1439173,2026-08-24,NEFT CR-ORD-2026-000400,20000000-0000-4000-8000-000000000400
30000000-0000-4000-8000-000000000401,BANKREF-A6FBF4FKKH,607486906974,189715,2026-07-24,NEFT CR-ORD-2026-000401,20000000-0000-4000-8000-000000000401
30000000-0000-4000-8000-000000000402,BANKREF-1IWAAYRIBE,461937007940,951307,2026-08-16,NEFT CR-ORD-2026-000402,20000000-0000-4000-8000-000000000402
30000000-0000-4000-8000-000000000403,BANKREF-D9REXPFSLT,289941086760,661413,2026-08-27,NEFT CR-ORD-2026-000403,20000000-0000-4000-8000-000000000403
30000000-0000-4000-8000-000000000404,BANKREF-TS03L38GX8,390597607022,157493,2026-07-25,NEFT CR-ORD-2026-000404,20000000-0000-4000-8000-000000000404
30000000-0000-4000-8000-000000000405,BANKREF-AWRHQS9DVE,366448671846,698809,2026-07-06,NEFT CR-ORD-2026-000405,20000000-0000-4000-8000-000000000405
30000000-0000-4000-8000-000000000406,BANKREF-G7V6TVQUIL,513444983089,811681,2026-08-19,NEFT CR-ORD-2026-000406,20000000-0000-4000-8000-000000000406
30000000-0000-4000-8000-000000000407,BANKREF-SQ4RX9WX1V,018306364170,58779,2026-07-15,NEFT CR-ORD-2026-000407,20000000-0000-4000-8000-000000000407
30000000-0000-4000-8000-000000000408,BANKREF-31K88NO1RB,397339230345,980403,2026-06-08,NEFT CR-ORD-2026-000408,20000000-0000-4000-8000-000000000408
30000000-0000-4000-8000-000000000408D,BANKREF-M5H0JHK0I7D,354144432318,980403,2026-06-10,NEFT CR-ORD-2026-000408,20000000-0000-4000-8000-000000000408
30000000-0000-4000-8000-000000000409,BANKREF-G9VHBQI064,527366290153,603122,2026-07-05,NEFT CR-ORD-2026-000409,20000000-0000-4000-8000-000000000409
30000000-0000-4000-8000-000000000410,BANKREF-53FPY63MYS,455633064069,1101770,2026-07-17,NEFT CR-ORD-2026-000410,20000000-0000-4000-8000-000000000410
30000000-0000-4000-8000-000000000411,BANKREF-1BJE9XOAWC,508272630793,390755,2026-08-21,NEFT CR-ORD-2026-000411,20000000-0000-4000-8000-000000000411
30000000-0000-4000-8000-000000000412,BANKREF-Q1PQVCZKAK,285762839006,1189591,2026-08-27,NEFT CR-ORD-2026-000412,20000000-0000-4000-8000-000000000412
30000000-0000-4000-8000-000000000413,BANKREF-YPR1MUYRPK,878080208116,793325,2026-08-11,NEFT CR-ORD-2026-000413,20000000-0000-4000-8000-000000000413
30000000-0000-4000-8000-000000000414,BANKREF-C5LIKCTFAI,617177607317,915961,2026-06-26,NEFT CR-ORD-2026-000414,20000000-0000-4000-8000-000000000414
30000000-0000-4000-8000-000000000415,BANKREF-DHAN15VCJX,394463311404,683773,2026-07-11,NEFT CR-ORD-2026-000415,20000000-0000-4000-8000-000000000415
30000000-0000-4000-8000-000000000416,BANKREF-KONRHHKYCQ,761632269729,1120126,2026-06-06,NEFT CR-ORD-2026-000416,20000000-0000-4000-8000-000000000416
30000000-0000-4000-8000-000000000417,BANKREF-KBJN7FDTGS,211016796846,62880,2026-07-29,NEFT CR-ORD-2026-000417,20000000-0000-4000-8000-000000000417
30000000-0000-4000-8000-000000000418,BANKREF-DO3GQ83QG5,443445058565,1185740,2026-06-25,NEFT CR-ORD-2026-000418,20000000-0000-4000-8000-000000000418
30000000-0000-4000-8000-000000000419,BANKREF-SLIZ63IVV1,142761978180,104426,2026-06-19,NEFT CR-ORD-2026-000419,20000000-0000-4000-8000-000000000419
30000000-0000-4000-8000-000000000420,BANKREF-S01WXPXN2T,127576114716,535555,2026-07-04,NEFT CR-ORD-2026-000420,20000000-0000-4000-8000-000000000420
30000000-0000-4000-8000-000000000421,BANKREF-6DTXLJK85J,661287064380,660046,2026-08-21,NEFT CR-ORD-2026-000421,20000000-0000-4000-8000-000000000421
30000000-0000-4000-8000-000000000423,BANKREF-WT1VAWI2EX,823651422569,1114170,2026-07-21,NEFT CR-ORD-2026-000423,20000000-0000-4000-8000-000000000423
30000000-0000-4000-8000-000000000425,BANKREF-12MESQ790V,439456207486,52726,2026-07-20,NEFT CR-ORD-2026-000425,20000000-0000-4000-8000-000000000425
30000000-0000-4000-8000-000000000426,BANKREF-VXPSA97L6X,747723087215,101741,2026-07-08,NEFT CR-ORD-2026-000426,20000000-0000-4000-8000-000000000426
30000000-0000-4000-8000-000000000427,BANKREF-SHZD14FTNM,962765399433,1349482,2026-08-23,NEFT CR-ORD-2026-000427,20000000-0000-4000-8000-000000000427
30000000-0000-4000-8000-000000000428,BANKREF-QPY6N7QLBW,996824732222,1445560,2026-07-03,NEFT CR-ORD-2026-000428,20000000-0000-4000-8000-000000000428
30000000-0000-4000-8000-000000000429,BANKREF-02NMSIKJI9,864299814969,240683,2026-06-29,NEFT CR-ORD-2026-000429,20000000-0000-4000-8000-000000000429
30000000-0000-4000-8000-000000000430,BANKREF-SYKQVOX2N5,703149506077,1397912,2026-06-08,NEFT CR-ORD-2026-000430,20000000-0000-4000-8000-000000000430
30000000-0000-4000-8000-000000000431,BANKREF-GVKA65FZ2R,230967438432,25191,2026-06-04,NEFT CR-ORD-2026-000431,20000000-0000-4000-8000-000000000431
30000000-0000-4000-8000-000000000432,BANKREF-MS55NMWHH4,537557001588,141480,2026-08-06,NEFT CR-ORD-2026-000432,20000000-0000-4000-8000-000000000432
30000000-0000-4000-8000-000000000432D,BANKREF-JZ9G6DVNQ4D,988710341007,141480,2026-08-06,NEFT CR-ORD-2026-000432,20000000-0000-4000-8000-000000000432
30000000-0000-4000-8000-000000000433,BANKREF-F74VMBLCW0,141636600787,418485,2026-08-20,NEFT CR-ORD-2026-000433,20000000-0000-4000-8000-000000000433
30000000-0000-4000-8000-000000000434,BANKREF-1TQZFB8X6J,341859132170,231212,2026-06-25,NEFT CR-ORD-2026-000434,20000000-0000-4000-8000-000000000434
30000000-0000-4000-8000-000000000435,BANKREF-B6L4PESRSS,734996226068,1434527,2026-06-06,NEFT CR-ORD-2026-000435,20000000-0000-4000-8000-000000000435
30000000-0000-4000-8000-000000000436,BANKREF-308IPUV58O,205717482558,56241,2026-08-15,NEFT CR-ORD-2026-000436,20000000-0000-4000-8000-000000000436
30000000-0000-4000-8000-000000000437,BANKREF-2H90U3RFIW,048675156279,1354657,2026-06-26,NEFT CR-ORD-2026-000437,20000000-0000-4000-8000-000000000437
30000000-0000-4000-8000-000000000438,BANKREF-4OGB1LRXGK,125736135552,1099682,2026-08-20,NEFT CR-ORD-2026-000438,20000000-0000-4000-8000-000000000438
30000000-0000-4000-8000-000000000439,BANKREF-RBLH74KUDY,783466830989,151830,2026-06-09,NEFT CR-ORD-2026-000439,20000000-0000-4000-8000-000000000439
30000000-0000-4000-8000-000000000440,BANKREF-CUYK2VFHD7,617756644433,1360613,2026-07-22,NEFT CR-ORD-2026-000440,20000000-0000-4000-8000-000000000440
30000000-0000-4000-8000-000000000441,BANKREF-D8XQ41WJX3,664194541367,49406,2026-08-27,NEFT CR-ORD-2026-000441,20000000-0000-4000-8000-000000000441
30000000-0000-4000-8000-000000000442,BANKREF-H02WPKQJ39,472964882257,171749,2026-06-30,NEFT CR-ORD-2026-000442,20000000-0000-4000-8000-000000000442
30000000-0000-4000-8000-000000000443,BANKREF-U2X17POI92,428775001527,86118,2026-06-20,NEFT CR-ORD-2026-000443,20000000-0000-4000-8000-000000000443
30000000-0000-4000-8000-000000000444,BANKREF-21PN3OAG4G,948452708854,1300565,2026-08-04,NEFT CR-ORD-2026-000444,20000000-0000-4000-8000-000000000444
30000000-0000-4000-8000-000000000445,BANKREF-DD1T46MH7G,961286154943,160911,2026-06-18,NEFT CR-ORD-2026-000445,20000000-0000-4000-8000-000000000445
30000000-0000-4000-8000-000000000446,BANKREF-N0NRXYCO8R,058302582281,1264926,2026-08-20,NEFT CR-ORD-2026-000446,20000000-0000-4000-8000-000000000446
30000000-0000-4000-8000-000000000446D,BANKREF-X2JPKVCBZYD,263975977621,1264926,2026-08-21,NEFT CR-ORD-2026-000446,20000000-0000-4000-8000-000000000446
30000000-0000-4000-8000-000000000447,BANKREF-SF4VH9T13G,860328843257,1147465,2026-06-09,NEFT CR-ORD-2026-000447,20000000-0000-4000-8000-000000000447
30000000-0000-4000-8000-000000000448,BANKREF-ADOTIWTLIN,274848403239,214710,2026-06-03,NEFT CR-ORD-2026-000448,20000000-0000-4000-8000-000000000448
30000000-0000-4000-8000-000000000449,BANKREF-4FBV46MU62,411494342744,1101282,2026-06-18,NEFT CR-ORD-2026-000449,20000000-0000-4000-8000-000000000449
30000000-0000-4000-8000-000000000450,BANKREF-56PNBXU6ON,458890704231,1283575,2026-06-28,NEFT CR-ORD-2026-000450,20000000-0000-4000-8000-000000000450
30000000-0000-4000-8000-000000000451,BANKREF-TO2VDSIZB2,825835731967,295166,2026-06-17,NEFT CR-ORD-2026-000451,20000000-0000-4000-8000-000000000451
30000000-0000-4000-8000-000000000452,BANKREF-U8781XTQSR,952708857184,428835,2026-06-27,NEFT CR-ORD-2026-000452,20000000-0000-4000-8000-000000000452
30000000-0000-4000-8000-000000000452D,BANKREF-LEAHGUAALZD,143091177083,428835,2026-06-28,NEFT CR-ORD-2026-000452,20000000-0000-4000-8000-000000000452
30000000-0000-4000-8000-000000000453,BANKREF-FITOZABDJQ,524075506037,126249,2026-07-17,NEFT CR-ORD-2026-000453,20000000-0000-4000-8000-000000000453
30000000-0000-4000-8000-000000000454,BANKREF-42XCV96Q3Q,617315424330,813439,2026-06-21,NEFT CR-ORD-2026-000454,20000000-0000-4000-8000-000000000454
30000000-0000-4000-8000-000000000455,BANKREF-4WU1I7XXEQ,896750064418,1128133,2026-06-23,NEFT CR-ORD-2026-000455,20000000-0000-4000-8000-000000000455
30000000-0000-4000-8000-000000000456,BANKREF-WSEVI9V9J2,156896344677,1130476,2026-07-11,NEFT CR-ORD-2026-000456,20000000-0000-4000-8000-000000000456
30000000-0000-4000-8000-000000000457,BANKREF-EWV000PN58,219640327519,417997,2026-08-21,NEFT CR-ORD-2026-000457,20000000-0000-4000-8000-000000000457
30000000-0000-4000-8000-000000000458,BANKREF-BIEDBZNMTR,892901886930,830521,2026-07-19,NEFT CR-ORD-2026-000458,20000000-0000-4000-8000-000000000458
30000000-0000-4000-8000-000000000459,BANKREF-2GSX9OA2EO,806539430749,269389,2026-06-18,NEFT CR-ORD-2026-000459,20000000-0000-4000-8000-000000000459
30000000-0000-4000-8000-000000000460,BANKREF-B26XNISOSZ,708345966397,481951,2026-07-22,NEFT CR-ORD-2026-000460,20000000-0000-4000-8000-000000000460
30000000-0000-4000-8000-000000000461,BANKREF-XMKTO6JRU7,354383414306,627630,2026-06-24,NEFT CR-ORD-2026-000461,20000000-0000-4000-8000-000000000461
30000000-0000-4000-8000-000000000462,BANKREF-4FXEN3MACM,509765528445,350918,2026-07-16,NEFT CR-ORD-2026-000462,20000000-0000-4000-8000-000000000462
30000000-0000-4000-8000-000000000463,BANKREF-FMQLOAEBI8,034891365781,515051,2026-07-02,NEFT CR-ORD-2026-000463,20000000-0000-4000-8000-000000000463
30000000-0000-4000-8000-000000000464,BANKREF-JTO0IQQKB7,889016689762,284914,2026-06-26,NEFT CR-ORD-2026-000464,20000000-0000-4000-8000-000000000464
30000000-0000-4000-8000-000000000465,BANKREF-L8MDZFWQVA,303077894284,29585,2026-06-19,NEFT CR-ORD-2026-000465,20000000-0000-4000-8000-000000000465
30000000-0000-4000-8000-000000000466,BANKREF-D3OKANIP3M,975393080966,54190,2026-08-05,NEFT CR-ORD-2026-000466,20000000-0000-4000-8000-000000000466
30000000-0000-4000-8000-000000000467,BANKREF-XL6V337PD7,017400610209,1278108,2026-07-25,NEFT CR-ORD-2026-000467,20000000-0000-4000-8000-000000000467
30000000-0000-4000-8000-000000000468,BANKREF-XQDQ851ZFS,719788833681,1377896,2026-07-18,NEFT CR-ORD-2026-000468,20000000-0000-4000-8000-000000000468
30000000-0000-4000-8000-000000000469,BANKREF-OO3TVA7XWL,482721697937,1318433,2026-07-02,NEFT CR-ORD-2026-000469,20000000-0000-4000-8000-000000000469
30000000-0000-4000-8000-000000000470,BANKREF-XG4XNUBY86,884190221694,534774,2026-08-30,NEFT CR-ORD-2026-000470,20000000-0000-4000-8000-000000000470
30000000-0000-4000-8000-000000000471,BANKREF-OQJ4F2XZ0X,918188891825,1024244,2026-06-12,NEFT CR-ORD-2026-000471,20000000-0000-4000-8000-000000000471
30000000-0000-4000-8000-000000000472,BANKREF-VXY16ZGRRV,130172321489,927482,2026-06-16,NEFT CR-ORD-2026-000472,20000000-0000-4000-8000-000000000472
30000000-0000-4000-8000-000000000473,BANKREF-ZP8OX5DF8K,820003275196,365467,2026-07-12,NEFT CR-ORD-2026-000473,20000000-0000-4000-8000-000000000473
30000000-0000-4000-8000-000000000474,BANKREF-1HOCW0MDZA,305667718202,242245,2026-06-12,NEFT CR-ORD-2026-000474,20000000-0000-4000-8000-000000000474
30000000-0000-4000-8000-000000000475,BANKREF-I4JKJ7OPJQ,052750704198,234727,2026-08-30,NEFT CR-ORD-2026-000475,20000000-0000-4000-8000-000000000475
30000000-0000-4000-8000-000000000478,BANKREF-C543EV6NZ8,763807343468,559687,2026-07-12,NEFT CR-ORD-2026-000478,20000000-0000-4000-8000-000000000478
30000000-0000-4000-8000-000000000479,BANKREF-JP0ESUSWIY,929777574881,1252446,2026-08-18,NEFT CR-ORD-2026-000479,20000000-0000-4000-8000-000000000479
30000000-0000-4000-8000-000000000480,BANKREF-2LYXJ2J4BO,914373624356,544636,2026-08-19,NEFT CR-ORD-2026-000480,20000000-0000-4000-8000-000000000480
30000000-0000-4000-8000-000000000481,BANKREF-CPY34QN5Y4,306453117522,418485,2026-08-28,NEFT CR-ORD-2026-000481,20000000-0000-4000-8000-000000000481
30000000-0000-4000-8000-000000000482,BANKREF-NZ9B9BOQCP,397577115260,949842,2026-08-08,NEFT CR-ORD-2026-000482,20000000-0000-4000-8000-000000000482
30000000-0000-4000-8000-000000000483,BANKREF-1VY7HXR4G0,064017257989,783463,2026-06-12,NEFT CR-ORD-2026-000483,20000000-0000-4000-8000-000000000483
30000000-0000-4000-8000-000000000484,BANKREF-13VW40F72V,182419005856,47160,2026-07-08,NEFT CR-ORD-2026-000484,20000000-0000-4000-8000-000000000484
30000000-0000-4000-8000-000000000485,BANKREF-X58PZJ3MNH,564550066444,310300,2026-07-06,NEFT CR-ORD-2026-000485,20000000-0000-4000-8000-000000000485
30000000-0000-4000-8000-000000000486,BANKREF-N98UNCQS65,791623603050,157591,2026-08-26,NEFT CR-ORD-2026-000486,20000000-0000-4000-8000-000000000486
